-0.6,1,-2.3,1.9,0.2,2.9,5.4,1.8,1,1.4,1.5,0,0,0,,,0
-0.3,1.6,-1.2,3.8,0.2,2.3,5.5,1.1,1,1,1.1,0,0,0,,,0
-1.8,3.3,1.3,2.6,-2.9,3.7,5.6,2.8,1,2.4,1.2,0,0,0,,,0
0.3,3.1,-1.6,1.3,0,3.4,5.7,2.4,1,1.9,1.5,0,0,0,,,0
0.9,2.9,-1.8,2.6,-1.2,3.6,5.8,2.1,1,1.5,2,0,0,0,,,0
-0.5,3.3,0.4,2,-0.8,3.8,5.9,2.1,1,2.4,2.2,0,0,0,,,0
2,3,-2.5,1.8,-0.6,1.3,6,1.2,1,1.6,3.7,0,0,0,,,0
-2.3,1.6,-0.6,2.7,-2.6,2.1,6.1,2.8,1,1.5,2.5,0,0,0,,,0
1.7,3.3,-0.9,1.8,-1.5,3.5,6.2,1.4,1,0.8,1.7,0,0,0,,,0
-2,2.3,2.1,3.6,0.2,2.7,6.3,1.3,1,2.1,4,0,0,0,,,0
1.5,1.6,-0.3,1.3,2,3.5,6.4,1.6,1,0.7,1.6,0,0,0,,,0
0.7,2,-1.7,1.5,1.4,3.6,6.5,1.2,1,0.6,1.7,0,0,0,,,0
0.9,3.4,-0.3,3.2,-2.6,1.6,6.6,2.2,1,1.7,1.4,0,0,0,,,0
1.8,4,0.2,3.6,2,2,6.7,1.9,1,1.6,3.6,0,0,0,,,0
2.9,2.1,-1.4,1.6,0.3,2.4,6.8,1.8,1,1.5,1.5,0,0,0,,,0
-1.4,1.4,1.4,3.2,1.9,3.1,6.9,2.1,1,1.1,1.7,0,0,0,,,0
2.1,1.1,-0.1,3.3,-2.9,1.8,7,2.1,1,0.5,1.5,0,0,0,,,0
-2.8,2.9,3,1.2,-2,3,7.1,1.5,1,1.3,3.4,0,0,0,,,0
2.1,3.8,0.3,1.4,-1.5,2.1,7.2,2.2,1,0.6,2.8,0,0,0,,,0
2.6,3.4,0.3,2.8,-1.1,3.9,7.3,2.4,1,0.8,3.7,0,0,0,,,0
-1.8,3.2,-0.5,3,0.9,4,7.4,1.6,1,1.5,3.8,0,0,0,,,0
-2.9,2.5,0.2,1.5,-0.2,1.9,7.5,2.1,1,0.9,1.8,0,0,0,,,0
-0.7,3.4,2.7,1.9,1.6,2.1,7.6,1.3,1,1.5,3,0,0,0,,,0
-0.4,1.8,2.5,2.9,1.3,2.2,7.7,2,1,2.3,2.3,0,0,0,,,0
-0.6,2.4,-0.9,1.2,-1.3,3.3,7.8,1.4,1,1.6,1.4,0,0,0,,,0
0.5,3.3,-0.7,3.6,2.2,1.8,7.9,1.1,1,0.8,1.3,0,0,0,,,0
1.1,2.7,1.7,3.9,0.3,3.2,8,1.3,1,1.8,4,0,0,0,,,0
-0.2,3.2,-1.7,1.4,0.1,3.9,8.1,2.4,1,0.5,2.8,0,0,0,,,0
-0.8,1.6,-0.1,4,2.5,3.2,8.2,2.6,1,2,3.2,0,0,0,,,0
1.4,2.9,0,1,-3,3.3,8.3,1.8,1,1.9,2.4,0,0,0,,,0
3,3,-1.3,2.8,2.1,1.8,8.4,2.3,1,1.4,2.7,0,0,0,,,0
0.1,2.9,-1.6,2.2,0,3.4,8.5,1.5,1,2,3.2,0,0,0,,,0
-1.6,1.4,0.3,3.8,0.8,2.8,8.6,2.1,1,2.4,3.8,0,0,0,,,0
-2.8,1.3,0,1.7,2.5,3.6,8.7,1.8,1,2.5,2.1,0,0,0,,,0
2.1,2.2,2.8,2.2,-1.5,3.2,8.8,2.6,1,0.8,2.4,0,0,0,,,0
0.3,3.8,-2.9,2.5,2,3.1,8.9,2.5,1,1.8,2.6,0,0,0,,,0
-2.6,1.1,-2.7,2.2,1.1,2.4,9,2.5,1,2.2,3.6,0,0,0,,,0
3,3.8,-2,3.9,2.3,1.6,9.1,2.7,1,0.5,2.6,0,0,0,,,0
2.2,1.9,0.7,1.1,2.8,2.9,9.2,2.6,1,0.7,3.3,0,0,0,,,0
1.4,3.1,-2.6,3.7,-1.5,3.6,9.3,3,1,0.8,1.8,0,0,0,,,0
-2.3,4,-1.6,3,0,2.5,9.4,3,1,2,3.2,0,0,0,,,0
2.3,2.4,1.3,3.5,0,2.3,9.5,3,1,1.1,3.9,0,0,0,,,0
0.7,1.1,-2.1,3.2,2.2,2.1,9.6,1.8,1,1.9,3.9,0,0,0,,,0
-1.9,3.6,2.5,1.1,0.6,2.5,9.7,1.5,1,1,3.9,0,0,0,,,0
1.1,3.6,-2.7,2.4,-0.4,2.7,9.8,1.7,1,0.7,3.6,0,0,0,,,0
-1.1,2.1,-1.5,3.5,2.2,1.2,9.9,1,1,1.8,1,0,0,0,,,0
-2.3,2.6,-1.9,3.6,-0.3,3.5,10,1.9,1,0.7,3.3,0,0,0,,,0
1.2,2.1,-1.5,3.7,2.1,2.5,10.1,1.2,1,2.5,2,0,0,0,,,0
-2.9,1.3,1.4,2.1,-1.9,4,10.2,1.4,1,2,2.4,0,0,0,,,0
2.7,2.8,2.5,1,0.3,1.5,10.3,1.1,1,2.2,4,0,0,0,,,0
1.9,1.2,-2.4,2.1,2.7,1.5,10.4,2.7,1,2.4,1.5,0,0,0,,,0
-2.7,3.2,-2.7,1.8,-0.3,2.8,10.5,2.9,1,2.2,3.3,0,0,0,,,0
-2.5,3.8,-2.5,2.7,1.4,3.8,10.6,2.7,1,2.3,3.1,0,0,0,,,0
1.3,3.8,-2.1,3.6,1.7,1.5,10.7,2.7,1,2.3,2.2,0,0,0,,,0
2.4,3.8,-1,3.9,-2.9,2.8,10.8,2.8,1,0.6,1.3,0,0,0,,,0
-1.9,1.2,1.8,1.3,1.7,1.7,10.9,2.4,1,1.1,1.9,0,0,0,,,0
0.7,2.5,1.1,2.2,-1.4,2.4,11,1.8,1,2.2,3.3,0,0,0,,,0
3,2.7,1.6,2.7,-1.7,2.7,11.1,1.9,1,1.4,3.6,0,0,0,,,0
2.7,3.9,1.8,2.7,2.1,3.8,11.2,2.9,1,0.7,1.9,0,0,0,,,0
-2.1,3.5,2.2,3.3,-2.7,2.7,11.3,1.4,1,0.7,2,0,0,0,,,0
-0.7,1.3,1.5,1.5,-3,3.6,11.4,1.9,1,1.1,1.8,0,0,0,,,0
0.4,3.4,2.8,1,0.1,3.4,11.5,3,1,0.6,2.8,0,0,0,,,0
-0.8,3.3,1.2,3.6,1.8,1.9,11.6,1.7,1,1.6,3,0,0,0,,,0
-2.5,3.5,2.5,3.9,-1.9,2.9,11.7,1.4,1,2.1,2.9,0,0,0,,,0
-0.5,3.7,2.2,2.8,0.9,4,11.8,2.6,1,1.8,2.9,0,0,0,,,0
1.7,2.7,0.1,3.6,2.6,1.8,11.9,1.6,1,1.3,4,0,0,0,,,0
-2.5,1.3,1.6,2.9,-2.4,1.3,12,2,1,2.4,2,0,0,0,,,0
0.1,2.7,0.8,3,1.8,1.2,12.1,1.6,1,1.7,1.2,0,0,0,,,0
0.5,3.6,0.1,1.7,1.7,2.9,12.2,2.8,1,1.7,2.7,0,0,0,,,0
-2.2,2.6,-2.2,2.8,0.2,3.3,12.3,2,1,1.2,2,0,0,0,,,0
1.6,3.1,0.3,2.3,-2,2.8,12.4,1.6,1,1.5,2.8,0,0,0,,,0
-2.9,3.3,-1,1.2,0.8,1.8,12.5,2.7,1,1.2,4,0,0,0,,,0
3,2.2,1.8,1.4,-0.6,2.3,12.6,1.9,1,2,3.3,0,0,0,,,0
2.4,2.4,-1.9,2.5,-0.9,2.5,12.7,3,1,1.8,3.6,0,0,0,,,0
1.1,1.5,0.5,3.9,-2,1.3,12.8,1.9,1,1.9,3.7,0,0,0,,,0
1.2,4,-1.9,1.6,-0.6,3.9,12.9,1.2,1,1.4,3.1,0,0,0,,,0
1.3,2.5,-1.3,1.8,-1.2,2.3,13,1.8,1,1.8,2,0,0,0,,,0
0.1,2.3,-1.4,4,-1.8,3.9,13.1,1.5,1,0.5,1.5,0,0,0,,,0
-0.2,3.9,1.2,3.5,1.7,4,13.2,3,1,2.2,2.5,0,0,0,,,0
-1.3,2.3,1.3,1.1,2.3,2.3,13.3,1.6,1,1.3,2.4,0,0,0,,,0
0.2,3.6,-0.3,1.2,-2.5,2.6,13.4,1.7,1,2.3,1.2,0,0,0,,,0
0.3,3.4,2.7,1.2,1.2,1.5,13.5,2.9,1,1.7,4,0,0,0,,,0
-2.8,1.5,1.3,1.7,-1.8,3.9,13.6,1,1,1.7,2.7,0,0,0,,,0
1.7,1.9,-1.1,1.6,0.7,3.4,13.7,1.3,1,1.3,4,0,0,0,,,0
2.5,2.3,1.1,1.7,-0.2,2.1,13.8,1.9,1,2.3,3.6,0,0,0,,,0
-2.7,3.3,0.9,1.1,-0.5,1,13.9,3,1,2.1,1.2,0,0,0,,,0
-0.4,1.5,-1.8,2.2,-2.1,3,14,1.4,1,1.2,3.9,0,0,0,,,0
0,2.3,2.8,3.8,2,2.1,14.1,2.2,1,1.9,1.1,0,0,0,,,0
-2.8,2.6,-2.7,2,0.7,2.4,14.2,2,1,2.1,2.9,0,0,0,,,0
-2.2,2.7,-2.4,3.8,-0.9,2.1,14.3,2.7,1,1.3,3.9,0,0,0,,,0
-2,3.5,0.8,3.9,-1.5,2.3,14.4,2.8,1,1.1,2.7,0,0,0,,,0
2.3,2.3,0.7,3.9,0.9,1.8,14.5,1.4,1,2.5,1.5,0,0,0,,,0
-0.3,3.2,-2,3.8,1.4,2.9,14.6,2.6,1,2.5,2.4,0,0,0,,,0
-3,2.7,1.7,2.7,2.4,3.3,14.7,1.4,1,0.9,2.9,0,0,0,,,0
0,3.7,1.4,1.5,2.5,2.1,14.8,2.8,1,1.6,2.9,0,0,0,,,0
-0.4,1.8,0.2,1,0.1,1.4,14.9,2,1,1.6,4,0,0,0,,,0
2.8,3.6,-0.7,2.5,-1.9,1,15,1.9,1,1.7,2.4,0,0,0,,,0
-0.3,3.4,-2.7,1.4,1.6,3.7,15.1,2.1,1,0.9,1,0,0,0,,,0
2.5,2.3,0.3,3.4,-1,2.4,15.2,2.1,1,2.4,3.6,0,0,0,,,0
-1.4,3.7,1.8,3.8,0.6,1.9,15.3,2.2,1,0.9,1.5,0,0,0,,,0
-0.3,2.6,-1.5,4,2.9,3.1,15.4,2,1,1.8,3.3,0,0,0,,,0
2.3,1.1,-0.3,3.3,-2.2,3.8,15.5,2,1,1,3.8,0,0,0,,,0
-2.8,2.6,2.5,4,-2.5,2.6,15.6,2,1,1,1.8,0,0,0,,,0
-1.5,3.6,0.5,4,-2.2,1.6,15.7,2.9,1,0.7,3,0,0,0,,,0
-0.6,2,0.3,1.4,3,1.8,15.8,1.8,1,1.3,2.2,0,0,0,,,0
0.7,1,1.8,3.3,1.1,3.6,15.9,2.2,1,0.8,1.4,0,0,0,,,0
-2.8,1.1,0.1,2.1,2.9,1.6,16,1.5,1,2.5,1.3,0,0,0,,,0
-2,2.9,-0.3,3.5,1.4,2,16.1,1.2,1,2,1.2,0,0,0,,,0
-0.4,3.8,-0.6,2.8,-2.3,3.4,16.2,1.9,1,0.5,2.6,0,0,0,,,0
-0.3,3.2,0.7,3.2,-1.7,2.5,16.3,1.9,1,1.9,3.7,0,0,0,,,0
-0.4,2.2,1.5,3.8,0.6,2,16.4,2.4,1,1.1,1.1,0,0,0,,,0
1.7,3.5,0,2.7,2.3,3,16.5,2.5,1,1.2,3.9,0,0,0,,,0
0,2.2,-1.9,3.6,0.5,2,16.6,1.6,1,0.7,2.1,0,0,0,,,0
-1.9,2.5,0.7,3,1.5,3.4,16.7,2.5,1,0.9,3.5,0,0,0,,,0
-0.8,3.3,1,3.3,1.7,3.5,16.8,1.3,1,1.3,1.9,0,0,0,,,0
2.8,1,2.1,3.3,-1.5,3.5,16.9,2.1,1,1.9,3,0,0,0,,,0
2.8,2.4,-0.8,3.3,-1.7,1.3,17,1.2,1,1.2,1,0,0,0,,,0
0.7,3.8,-1.1,2.7,-2.3,1.7,17.1,1,1,2.3,2.9,0,0,0,,,0
0,3,-0.6,3.9,2.2,1.1,17.2,3,1,1.7,3.1,0,0,0,,,0
-1.7,2,-2.8,1.7,-1.3,2.9,17.3,1.6,1,1.6,2.7,0,0,0,,,0
-1.3,3.6,0.9,2.9,-2.9,1.3,17.4,1.3,1,2.2,2.7,0,0,0,,,0
2.7,1.2,-2.7,1.6,0.9,1.4,17.5,1.2,1,1.3,2.6,0,0,0,,,0
-1.6,1.8,-2.7,3.2,2.7,3.3,17.6,1.4,1,1.4,3,0,0,0,,,0
0.6,1.3,0.6,2.5,0.1,3.6,17.7,1.9,1,2.3,1.1,0,0,0,,,0
0,2.6,2.9,1.5,1.1,4,17.8,2.5,1,1.6,4,0,0,0,,,0
1,2.1,-2.2,3.9,0.5,3.9,17.9,1.2,1,2.5,4,0,0,0,,,0
-2.8,3,-2.3,2.7,-1,2,18,1.2,1,1.6,1.3,0,0,0,,,0
-1.9,2.5,-2,3.9,-1.6,1.5,18.1,1.3,1,0.8,3,0,0,0,,,0
1.4,3.3,-0.7,2.3,2.4,1.6,18.2,1,1,2.4,3.6,0,0,0,,,0
2.7,1.4,0.5,2.8,-2.6,2.9,18.3,2.4,1,0.6,3.2,0,0,0,,,0
-0.3,1,-1.9,2.1,2.5,3.2,18.4,2,1,0.8,3.1,0,0,0,,,0
-1.9,3.2,-0.2,2.9,-2.5,3.1,18.5,2.5,1,2.2,3.1,0,0,0,,,0
2.2,1,1.6,3.4,0.3,1,18.6,1.6,1,1.2,2.3,0,0,0,,,0
-0.4,3.2,-2.4,2.1,-2.7,1.3,18.7,2,1,1.9,3.7,0,0,0,,,0
-2.9,1.8,1.1,3,1.6,1,18.8,2.3,1,0.7,3.7,0,0,0,,,0
-1.4,2.4,0.3,1.3,2.4,3.7,18.9,2.9,1,1.5,1.6,0,0,0,,,0
-0.2,1.1,-0.1,3.3,-0.3,1.3,19,1.7,1,2.1,1.2,0,0,0,,,0
-0.9,1.1,-2.4,2.1,2.4,1.8,19.1,1.5,1,1.3,2.5,0,0,0,,,0
-1.4,1.8,2.4,2.6,2.4,2.4,19.2,1.1,1,1.4,2.2,0,0,0,,,0
-1.9,1.1,2.1,1.7,1.7,3.8,19.3,1.5,1,2,1.6,0,0,0,,,0
-1.1,3.3,1.3,1,2.8,2.5,19.4,2.4,1,1.7,4,0,0,0,,,0
2.7,2.8,1.8,1.2,1.2,3.5,19.5,2.8,1,1.6,1.9,0,0,0,,,0
-1.4,1.8,1.7,2.1,0,2.2,19.6,1.8,1,2,1.3,0,0,0,,,0
1.2,1.5,-2.4,2.8,0.1,3.4,19.7,2.2,1,2.4,1.3,0,0,0,,,0
-0.8,3.9,0.7,1.7,-1.8,1.4,19.8,1.1,1,1.3,3.9,0,0,0,,,0
0.1,2.2,0.2,1.7,1.3,3.6,19.9,2.1,1,1.1,3.7,0,0,0,,,0
-1.4,3.3,-2.8,3.7,0.6,2.9,20,2.6,1,1.9,1.8,0,0,0,,,0
3,1,0.4,2.7,-0.6,1.1,20.1,2.8,1,1.6,1.8,0,0,0,,,0
-2.8,2.9,-2.1,2.1,1.8,3.9,20.2,1.5,1,1,2.8,0,0,0,,,0
2.3,1.3,-0.6,2.9,-0.4,2.5,20.3,2.2,1,2.2,1.1,0,0,0,,,0
-1.7,1.2,-0.7,1.9,2.3,2.3,20.4,3,1,1.7,3.7,0,0,0,,,0
-2.8,3,2.4,3.9,2,2.4,20.5,1.3,1,2.4,3.3,0,0,0,,,0
0.5,3.1,1.5,3.1,-1.3,1.6,20.6,1.6,1,0.5,2.8,0,0,0,,,0
-2.3,2.9,-2.6,3.5,-0.5,1.2,20.7,1.5,1,2.5,3.4,0,0,0,,,0
-2.1,2.3,1.6,2.1,1.4,4,20.8,1.1,1,1,1.2,0,0,0,,,0
3,4,-2,2.5,0,3.7,20.9,1.2,1,1.1,1.5,0,0,0,,,0
-2.5,2.1,1.4,1.3,2.1,3.2,21,2.2,1,1,2,0,0,0,,,0
2.8,2.5,-1.4,3.6,-2.6,3.6,21.1,3,1,1.7,3.1,0,0,0,,,0
2,2,-1.8,2.4,1.9,2,21.2,2.7,1,1.9,3.6,0,0,0,,,0
3,1,-1.7,3.2,-2.3,1.3,21.3,1,1,2.3,1.9,0,0,0,,,0
1.4,1.2,1.6,3.5,-1.9,2.9,21.4,2.5,1,1.6,2.5,0,0,0,,,0
-0.1,2.3,-2.7,2.9,1.2,2,21.5,2.3,1,0.8,2.4,0,0,0,,,0
-1.7,3.2,0.8,3.2,0.1,2.8,21.6,2.8,1,1.4,1.3,0,0,0,,,0
1.3,2.4,-2.7,3,-1.9,2.7,21.7,1.5,1,2,3.7,0,0,0,,,0
-0.4,2.8,-2.3,1,-1.4,3.3,21.8,1.2,1,1.6,2.2,0,0,0,,,0
-3,3.2,1,3.9,2.7,1.3,21.9,1.6,1,0.5,2.8,0,0,0,,,0
2.9,3.7,1.1,3.7,2.8,3.3,22,2.1,1,2.4,2.6,0,0,0,,,0
-0.5,4,-2.3,3.4,-2.3,3.4,22.1,3,1,2.3,2.3,0,0,0,,,0
2.9,3,0.1,3.2,1.6,2.1,22.2,1.5,1,0.6,2.3,0,0,0,,,0
-1.7,3.2,-2.6,1.7,0.7,2.1,22.3,2.1,1,1.8,3.3,0,0,0,,,0
1.1,3,1.1,4,-2.8,1.8,22.4,2.4,1,0.5,3.8,0,0,0,,,0
-2.7,1.6,-1.5,1.9,-1.7,3.7,22.5,1.2,1,1.6,2.4,0,0,0,,,0
-1.7,1.1,2.3,1.7,-0.5,2.2,22.6,1.7,1,2,4,0,0,0,,,0
1.4,1.3,-1,2.7,0.4,1.1,22.7,1.4,1,0.9,2.2,0,0,0,,,0
-2.8,2.9,2.2,3.6,2.7,3.7,22.8,1.1,1,1.6,2.1,0,0,0,,,0
-1.7,1,2,1,1.3,4,22.9,2.7,1,1.7,1.2,0,0,0,,,0
-0.3,2.2,3,2.8,2.7,1.6,23,1.2,1,1.8,3.1,0,0,0,,,0
0.1,2,-0.9,1.9,0.5,1.1,23.1,1,1,2.4,3,0,0,0,,,0
2.7,3.9,-1.1,2.3,-2,3.4,23.2,1.7,1,2.1,1,0,0,0,,,0
-2,3.8,-2.7,2.5,-0.4,3.7,23.3,2,1,0.7,3.5,0,0,0,,,0
-1.4,4,-2.1,2.5,2.4,2.7,23.4,2.2,1,1.5,3.3,0,0,0,,,0
1,3.4,-1.3,3.9,1.6,3.1,23.5,1.4,1,1.2,1,0,0,0,,,0
1.1,3.3,3,2.6,-1,3.3,23.6,1.1,1,1.4,1.5,0,0,0,,,0
-2.3,2.2,2,3.5,-1.9,3.3,23.7,2.1,1,1.9,2.2,0,0,0,,,0
1.2,1.2,-2.5,2.7,-2.4,3.5,23.8,2.6,1,1.6,1,0,0,0,,,0
-1.1,1.1,1.2,1.2,0.3,1.3,23.9,1.3,1,1.1,1.6,0,0,0,,,0
0.1,3.1,-3,2.1,-2.2,3.6,24,1.8,1,0.7,3.6,0,0,0,,,0
0,3,1.8,1.8,-0.2,1.9,24.1,1.6,1,2.3,1.8,0,0,0,,,0
-0.3,2.4,-1.9,1.1,-2,3,24.2,2.7,1,2.3,3.4,0,0,0,,,0
1.3,3.8,-3,2.8,1,2.4,24.3,2.4,1,1.4,2.3,0,0,0,,,0
-1.4,3.4,-2.4,3,2,3,24.4,2.1,1,1.2,2.4,0,0,0,,,0
0.4,2.5,-0.6,1.4,-0.8,3.7,24.5,2.7,1,2.4,2.6,0,0,0,,,0
-0.5,2,-3,3.4,1,2.9,24.6,2.5,1,2.3,2.6,0,0,0,,,0
0.8,3.2,0.5,3.5,2.9,2.7,24.7,2,1,0.9,3.7,0,0,0,,,0
2.8,3,-0.7,1.2,1.3,2.1,24.8,2.8,1,2.4,3.7,0,0,0,,,0
-2,4,1.7,1,-3,2.1,24.9,1.3,1,1,2,0,0,0,,,0
-2.3,1,1.6,1.3,0.6,1.2,25,1.9,1,0.5,1.5,0,0,0,,,0
1,3.4,-0.4,2.7,-0.8,4,25.1,2.2,1,0.5,1.1,0,0,0,,,0
1.8,1.3,2.4,2.3,0,3.3,25.2,1.9,1,1.3,1.9,0,0,0,,,0
2,3.7,2.7,1.4,-1.5,1.7,25.3,1.1,1,1.1,1.2,0,0,0,,,0
-1.7,1.8,0.4,2.2,-2.4,3.9,25.4,1.4,1,2.3,2.5,0,0,0,,,0
1.5,2.7,1.6,1.6,2.9,2.7,25.5,1,1,1.9,3.6,0,0,0,,,0
-0.5,1.3,0.5,1,0.8,3.3,25.6,2.2,1,1.2,2.5,0,0,0,,,0
1.8,2.3,2.5,3.9,1.4,2.7,25.7,2,1,1.6,3.4,0,0,0,,,0
-1.5,1.8,-2.2,1.5,0.3,1.7,25.8,1.8,1,2.5,3.4,0,0,0,,,0
-0.2,1.9,2.8,1.5,2,3.2,25.9,1.4,1,1.5,2.8,0,0,0,,,0
0.1,1.8,-1.5,1.9,-1.3,2.7,26,1.2,1,1.7,2.5,0,0,0,,,0
-0.8,1,1.2,2.4,0.5,3.7,26.1,2.6,1,0.9,3.9,0,0,0,,,0
0.2,3.1,-1.7,3.5,1.1,1.2,26.2,2.5,1,2,3.1,0,0,0,,,0
2.8,2.4,0.5,2.1,-2.6,3.5,26.3,2.1,1,1.2,3.5,0,0,0,,,0
2.9,2.6,0.2,1.3,2,2.7,26.4,1.3,1,2.2,2.6,0,0,0,,,0
-0.7,3.7,-2.4,3.4,2.3,3.1,26.5,2.4,1,0.9,2.9,0,0,0,,,0
0.7,3.8,2.9,3,-2.3,2.5,26.6,1.9,1,2.2,2.5,0,0,0,,,0
-2.3,1.3,-1,3.8,1.1,1,26.7,1,1,2.1,3.4,0,0,0,,,0
2.5,3.3,2.2,1.4,2.5,3.8,26.8,1,1,2,1.4,0,0,0,,,0
0.6,2.8,0.4,2,1,3.9,26.9,1.5,1,1.8,1.3,0,0,0,,,0
-2.9,1.1,-1.7,1,1.8,2.9,27,1.5,1,1.1,2.3,0,0,0,,,0
-1.4,2.3,-3,2.3,-0.4,1.2,27.1,2.8,1,2.3,1.7,0,0,0,,,0
-0.8,2.6,0.9,1,0.4,3.4,27.2,2.7,1,2,2.6,0,0,0,,,0
-2.5,2.1,-2.8,2.5,2.4,3.4,27.3,2.9,1,0.6,2,0,0,0,,,0
1.9,2.4,1.2,2.2,-2.5,2.4,27.4,2.6,1,1.7,2,0,0,0,,,0
